RecipeID,MaterialMasterID,BomAlternative,ProdIssue,RecipeEdition,RecipeDescription,ParameterID,ParameterGlobalName,ParameterLocalName,ParameterValue,Workcenter,TechOffsetValue,RecipeCreatedDate,RecipeLastModifiedDate,ProcessTypeID,Item
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250168.0,TB2_CPL_StatusHead2,Winding head 2 active,1,TB252,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250543.0,TB2_SPR_StatusSprayingLayer5Position1,Bottom Layer Pos.1 (Future Function),1,TB273,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250543.0,TB2_SPR_StatusSprayingLayer5Position1,Bottom Layer Pos.1 (Future Function),1,TB271,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250543.0,TB2_SPR_StatusSprayingLayer5Position1,Bottom Layer Pos.1 (Future Function),1,TB263,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250543.0,TB2_SPR_StatusSprayingLayer5Position1,Bottom Layer Pos.1 (Future Function),1,TB262,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250543.0,TB2_SPR_StatusSprayingLayer5Position1,Bottom Layer Pos.1 (Future Function),1,TB261,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250543.0,TB2_SPR_StatusSprayingLayer5Position1,Bottom Layer Pos.1 (Future Function),1,TB254,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250543.0,TB2_SPR_StatusSprayingLayer5Position1,Bottom Layer Pos.1 (Future Function),1,TB252,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250543.0,TB2_SPR_StatusSprayingLayer5Position1,Bottom Layer Pos.1 (Future Function),1,TB251,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250543.0,TB2_SPR_StatusSprayingLayer5Position1,Bottom Layer Pos.1 (Future Function),1,TB284,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250167.0,TB2_CPL_StatusHead1,Winding head 1 active,1,TB283,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250167.0,TB2_CPL_StatusHead1,Winding head 1 active,1,TB285,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250167.0,TB2_CPL_StatusHead1,Winding head 1 active,1,TB286,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250167.0,TB2_CPL_StatusHead1,Winding head 1 active,1,TB264,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250121.0,TB2_BT_StatusCycleStop,Pick up belt package - stop,0,TB284,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250121.0,TB2_BT_StatusCycleStop,Pick up belt package - stop,0,TB251,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250121.0,TB2_BT_StatusCycleStop,Pick up belt package - stop,0,TB252,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250121.0,TB2_BT_StatusCycleStop,Pick up belt package - stop,0,TB254,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250121.0,TB2_BT_StatusCycleStop,Pick up belt package - stop,0,TB261,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250121.0,TB2_BT_StatusCycleStop,Pick up belt package - stop,0,TB262,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250121.0,TB2_BT_StatusCycleStop,Pick up belt package - stop,0,TB263,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250029.0,TB2_INF_SAPPieceCode,Green Tire SAP Code,992680953800,TB284,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250029.0,TB2_INF_SAPPieceCode,Green Tire SAP Code,992680953800,TB251,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250543.0,TB2_SPR_StatusSprayingLayer5Position1,Bottom Layer Pos.1 (Future Function),1,TB272,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250543.0,TB2_SPR_StatusSprayingLayer5Position1,Bottom Layer Pos.1 (Future Function),1,TB274,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250029.0,TB2_INF_SAPPieceCode,Green Tire SAP Code,992680953800,TB254,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250543.0,TB2_SPR_StatusSprayingLayer5Position1,Bottom Layer Pos.1 (Future Function),1,TB275,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250030.0,TB2_INF_Size,Size,285/40R21 109Y XL FR UX7,TB261,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250030.0,TB2_INF_Size,Size,285/40R21 109Y XL FR UX7,TB262,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250030.0,TB2_INF_Size,Size,285/40R21 109Y XL FR UX7,TB263,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250030.0,TB2_INF_Size,Size,285/40R21 109Y XL FR UX7,TB271,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250030.0,TB2_INF_Size,Size,285/40R21 109Y XL FR UX7,TB272,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250030.0,TB2_INF_Size,Size,285/40R21 109Y XL FR UX7,TB273,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250030.0,TB2_INF_Size,Size,285/40R21 109Y XL FR UX7,TB274,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250030.0,TB2_INF_Size,Size,285/40R21 109Y XL FR UX7,TB275,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250030.0,TB2_INF_Size,Size,285/40R21 109Y XL FR UX7,TB276,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250030.0,TB2_INF_Size,Size,285/40R21 109Y XL FR UX7,TB281,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250030.0,TB2_INF_Size,Size,285/40R21 109Y XL FR UX7,TB282,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250030.0,TB2_INF_Size,Size,285/40R21 109Y XL FR UX7,TB283,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250030.0,TB2_INF_Size,Size,285/40R21 109Y XL FR UX7,TB285,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250030.0,TB2_INF_Size,Size,285/40R21 109Y XL FR UX7,TB286,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250030.0,TB2_INF_Size,Size,285/40R21 109Y XL FR UX7,TB264,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250543.0,TB2_SPR_StatusSprayingLayer5Position1,Bottom Layer Pos.1 (Future Function),1,TB286,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250543.0,TB2_SPR_StatusSprayingLayer5Position1,Bottom Layer Pos.1 (Future Function),1,TB285,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250543.0,TB2_SPR_StatusSprayingLayer5Position1,Bottom Layer Pos.1 (Future Function),1,TB283,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250543.0,TB2_SPR_StatusSprayingLayer5Position1,Bottom Layer Pos.1 (Future Function),1,TB282,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250543.0,TB2_SPR_StatusSprayingLayer5Position1,Bottom Layer Pos.1 (Future Function),1,TB281,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250543.0,TB2_SPR_StatusSprayingLayer5Position1,Bottom Layer Pos.1 (Future Function),1,TB276,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250029.0,TB2_INF_SAPPieceCode,Green Tire SAP Code,992680953800,TB252,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250029.0,TB2_INF_SAPPieceCode,Green Tire SAP Code,992680953800,TB261,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1251759.0,TB2_BL_ColorMarkingPosition1,Color Position 1 - BL (Spec card),R,TB262,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250027.0,TB2_INF_CodeCarcass,Carcass code,5000EQ@C>],TB274,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250027.0,TB2_INF_CodeCarcass,Carcass code,5000EQ@C>],TB276,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250027.0,TB2_INF_CodeCarcass,Carcass code,5000EQ@C>],TB281,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250027.0,TB2_INF_CodeCarcass,Carcass code,5000EQ@C>],TB282,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250027.0,TB2_INF_CodeCarcass,Carcass code,5000EQ@C>],TB283,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250027.0,TB2_INF_CodeCarcass,Carcass code,5000EQ@C>],TB285,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250027.0,TB2_INF_CodeCarcass,Carcass code,5000EQ@C>],TB286,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250027.0,TB2_INF_CodeCarcass,Carcass code,5000EQ@C>],TB264,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250121.0,TB2_BT_StatusCycleStop,Pick up belt package - stop,0,TB271,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250121.0,TB2_BT_StatusCycleStop,Pick up belt package - stop,0,TB272,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250121.0,TB2_BT_StatusCycleStop,Pick up belt package - stop,0,TB273,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250121.0,TB2_BT_StatusCycleStop,Pick up belt package - stop,0,TB274,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250121.0,TB2_BT_StatusCycleStop,Pick up belt package - stop,0,TB275,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250121.0,TB2_BT_StatusCycleStop,Pick up belt package - stop,0,TB276,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250121.0,TB2_BT_StatusCycleStop,Pick up belt package - stop,0,TB281,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250121.0,TB2_BT_StatusCycleStop,Pick up belt package - stop,0,TB282,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250121.0,TB2_BT_StatusCycleStop,Pick up belt package - stop,0,TB283,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250121.0,TB2_BT_StatusCycleStop,Pick up belt package - stop,0,TB285,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250121.0,TB2_BT_StatusCycleStop,Pick up belt package - stop,0,TB286,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250069.0,TB2_TR_StatusAtPositionWithBeltStitcher,Belt stitcher - position,0,TB264,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250069.0,TB2_TR_StatusAtPositionWithBeltStitcher,Belt stitcher - position,0,TB286,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250069.0,TB2_TR_StatusAtPositionWithBeltStitcher,Belt stitcher - position,0,TB285,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250027.0,TB2_INF_CodeCarcass,Carcass code,5000EQ@C>],TB275,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250027.0,TB2_INF_CodeCarcass,Carcass code,5000EQ@C>],TB273,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250029.0,TB2_INF_SAPPieceCode,Green Tire SAP Code,992680953800,TB262,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250027.0,TB2_INF_CodeCarcass,Carcass code,5000EQ@C>],TB272,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250029.0,TB2_INF_SAPPieceCode,Green Tire SAP Code,992680953800,TB263,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250029.0,TB2_INF_SAPPieceCode,Green Tire SAP Code,992680953800,TB271,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250029.0,TB2_INF_SAPPieceCode,Green Tire SAP Code,992680953800,TB272,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250029.0,TB2_INF_SAPPieceCode,Green Tire SAP Code,992680953800,TB273,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250029.0,TB2_INF_SAPPieceCode,Green Tire SAP Code,992680953800,TB274,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250029.0,TB2_INF_SAPPieceCode,Green Tire SAP Code,992680953800,TB275,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250029.0,TB2_INF_SAPPieceCode,Green Tire SAP Code,992680953800,TB276,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250029.0,TB2_INF_SAPPieceCode,Green Tire SAP Code,992680953800,TB281,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250029.0,TB2_INF_SAPPieceCode,Green Tire SAP Code,992680953800,TB282,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250029.0,TB2_INF_SAPPieceCode,Green Tire SAP Code,992680953800,TB283,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250029.0,TB2_INF_SAPPieceCode,Green Tire SAP Code,992680953800,TB285,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250029.0,TB2_INF_SAPPieceCode,Green Tire SAP Code,992680953800,TB286,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250029.0,TB2_INF_SAPPieceCode,Green Tire SAP Code,992680953800,TB264,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250027.0,TB2_INF_CodeCarcass,Carcass code,5000EQ@C>],TB284,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250027.0,TB2_INF_CodeCarcass,Carcass code,5000EQ@C>],TB251,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250027.0,TB2_INF_CodeCarcass,Carcass code,5000EQ@C>],TB252,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250027.0,TB2_INF_CodeCarcass,Carcass code,5000EQ@C>],TB254,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250027.0,TB2_INF_CodeCarcass,Carcass code,5000EQ@C>],TB261,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250027.0,TB2_INF_CodeCarcass,Carcass code,5000EQ@C>],TB262,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250027.0,TB2_INF_CodeCarcass,Carcass code,5000EQ@C>],TB263,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250027.0,TB2_INF_CodeCarcass,Carcass code,5000EQ@C>],TB271,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250030.0,TB2_INF_Size,Size,285/40R21 109Y XL FR UX7,TB254,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250030.0,TB2_INF_Size,Size,285/40R21 109Y XL FR UX7,TB252,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250030.0,TB2_INF_Size,Size,285/40R21 109Y XL FR UX7,TB251,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250167.0,TB2_CPL_StatusHead1,Winding head 1 active,1,TB251,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250167.0,TB2_CPL_StatusHead1,Winding head 1 active,1,TB254,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250167.0,TB2_CPL_StatusHead1,Winding head 1 active,1,TB261,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250167.0,TB2_CPL_StatusHead1,Winding head 1 active,1,TB262,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250167.0,TB2_CPL_StatusHead1,Winding head 1 active,1,TB263,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250167.0,TB2_CPL_StatusHead1,Winding head 1 active,1,TB271,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250167.0,TB2_CPL_StatusHead1,Winding head 1 active,1,TB272,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250167.0,TB2_CPL_StatusHead1,Winding head 1 active,1,TB273,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250167.0,TB2_CPL_StatusHead1,Winding head 1 active,1,TB274,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250167.0,TB2_CPL_StatusHead1,Winding head 1 active,1,TB275,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250167.0,TB2_CPL_StatusHead1,Winding head 1 active,1,TB276,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250167.0,TB2_CPL_StatusHead1,Winding head 1 active,1,TB281,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250167.0,TB2_CPL_StatusHead1,Winding head 1 active,1,TB282,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250544.0,TB2_SPR_StatusSprayingLayer5Position2,Bottom Layer Pos.2 (Future Function),1,TB264,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1253197.0,TB2_INF_StatusPressureMonitorControl,TB2_INF_Status Pressure Monitor Control,0,TB284,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1253197.0,TB2_INF_StatusPressureMonitorControl,TB2_INF_Status Pressure Monitor Control,0,TB251,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1253197.0,TB2_INF_StatusPressureMonitorControl,TB2_INF_Status Pressure Monitor Control,0,TB252,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1253197.0,TB2_INF_StatusPressureMonitorControl,TB2_INF_Status Pressure Monitor Control,0,TB254,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1253197.0,TB2_INF_StatusPressureMonitorControl,TB2_INF_Status Pressure Monitor Control,0,TB261,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1253197.0,TB2_INF_StatusPressureMonitorControl,TB2_INF_Status Pressure Monitor Control,0,TB262,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1253197.0,TB2_INF_StatusPressureMonitorControl,TB2_INF_Status Pressure Monitor Control,0,TB263,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1253197.0,TB2_INF_StatusPressureMonitorControl,TB2_INF_Status Pressure Monitor Control,0,TB271,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
174535,992680953800,G1,100,2,285/40R21 1 (D222V):PWPR,1250167.0,TB2_CPL_StatusHead1,Winding head 1 active,1,TB252,,2026-09-18 02:42:39.067,2026-09-18 02:43:35.980,125,PU
